,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body Style,Dealer_Region
19681,2023-10-18,Male,615000.0,Iceberg Rentals,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,53546-9427,Hatchback,Janesville
19682,2023-10-18,Female,1000000.0,Pars Auto Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,85000,38701-8047,Passenger,Greenville
19683,2023-10-18,Male,13500.0,Gartner Buick Hyundai Saab,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21000,38701-8047,SUV,Greenville
19684,2023-10-18,Male,2230000.0,Nebo Chevrolet,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Pale White,35001,06457-3834,Hardtop,Austin
19685,2023-10-19,Female,800000.0,Rabun Used Car Sales,Subaru,Outback,Overhead Camshaft,Manual,Pale White,49001,85257-3102,SUV,Scottsdale
19686,2023-10-19,Male,797000.0,Enterprise Rent A Car,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,16000,60504-7114,Hardtop,Austin
19687,2023-10-19,Male,2990000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,99301-3882,SUV,Pasco
19688,2023-10-19,Male,1067000.0,Hatfield Volkswagen,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,28700,99301-3882,Hatchback,Pasco
19689,2023-10-19,Female,270000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Saturn,SW,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,99301-3882,Passenger,Middletown
19690,2023-10-20,Male,858000.0,Scrivener Performance Engineering,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,38701-8047,Hardtop,Greenville
19691,2023-10-20,Female,525000.0,Ryder Truck Rental and Leasing,Volvo,S80,Overhead Camshaft,Manual,Pale White,25001,06457-3834,Sedan,Middletown
19692,2023-10-20,Female,480000.0,Saab-Belle Dodge,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,60504-7114,SUV,Aurora
19693,2023-10-20,Female,482000.0,Scrivener Performance Engineering,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25001,38701-8047,SUV,Greenville
19694,2023-10-20,Female,652000.0,Star Enterprises Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Pale White,17001,99301-3882,Hatchback,Pasco
19695,2023-10-20,Female,455000.0,Suburban Ford,Mercedes-B,S-Class,Overhead Camshaft,Manual,Pale White,21001,53546-9427,SUV,Janesville
19696,2023-10-20,Female,1315000.0,Tri-State Mack Inc,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,28501,85257-3102,Hatchback,Scottsdale
19697,2023-10-20,Male,699000.0,Star Enterprises Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,27000,99301-3882,Hardtop,Pasco
19698,2023-10-20,Female,13500.0,Progressive Shippers Cooperative Association No,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49001,53546-9427,SUV,Janesville
19699,2023-10-20,Female,682000.0,Rabun Used Car Sales,BMW,528i,Overhead Camshaft,Manual,Pale White,14001,85257-3102,SUV,Scottsdale
19700,2023-10-20,Male,650000.0,Motor Vehicle Branch Office,Audi,A6,Overhead Camshaft,Manual,Black,15000,78758-7841,SUV,Austin
19701,2023-10-20,Male,665000.0,Nebo Chevrolet,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,06457-3834,Hatchback,Middletown
19702,2023-10-20,Male,820000.0,McKinney Dodge Chrysler Jeep,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,85257-3102,Hardtop,Pasco
19703,2023-10-20,Male,526000.0,Pars Auto Sales,Ford,Mustang,Overhead Camshaft,Manual,Pale White,43000,38701-8047,Hatchback,Greenville
19704,2023-10-20,Male,540000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,99301-3882,SUV,Pasco
19705,2023-10-20,Male,240000.0,Nebo Chevrolet,Infiniti,I30,Overhead Camshaft,Manual,Pale White,22000,06457-3834,Hardtop,Austin
19706,2023-10-20,Male,660000.0,Tri-State Mack Inc,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,85257-3102,Hardtop,Middletown
19707,2023-10-20,Male,625000.0,U-Haul CO,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,78758-7841,Hardtop,Aurora
19708,2023-10-20,Male,625000.0,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49001,06457-3834,Hatchback,Middletown
19709,2023-10-20,Male,681000.0,Saab-Belle Dodge,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12001,60504-7114,Hatchback,Aurora
19710,2023-10-20,Female,1006000.0,Progressive Shippers Cooperative Association No,Volvo,S80,Overhead Camshaft,Manual,Pale White,25600,53546-9427,Sedan,Janesville
19711,2023-10-20,Male,1050000.0,Rabun Used Car Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,Hatchback,Scottsdale
19712,2023-10-20,Male,1290000.0,Race Car Help,Mercury,Cougar,Overhead Camshaft,Manual,Pale White,22000,78758-7841,Hatchback,Austin
19713,2023-10-20,Male,471250.0,Ryder Truck Rental and Leasing,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,36250,06457-3834,Passenger,Middletown
19714,2023-10-20,Male,645000.0,C & M Motors Inc,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,60504-7114,Hardtop,Aurora
19715,2023-10-20,Male,609000.0,Diehl Motor CO Inc,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,51000,06457-3834,Hardtop,Middletown
19716,2023-10-20,Male,600000.0,Star Enterprises Inc,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,99301-3882,Passenger,Pasco
19717,2023-10-20,Male,955000.0,Suburban Ford,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45000,53546-9427,Passenger,Janesville
19718,2023-10-20,Male,601000.0,Tri-State Mack Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,85257-3102,SUV,Scottsdale
19719,2023-10-20,Male,755000.0,U-Haul CO,Mitsubishi,Galant,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,78758-7841,Passenger,Austin
19720,2023-10-20,Male,871000.0,Race Car Help,Nissan,Pathfinder,Overhead Camshaft,Manual,Pale White,11000,78758-7841,Hardtop,Austin
19721,2023-10-20,Male,800000.0,McKinney Dodge Chrysler Jeep,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49000,85257-3102,SUV,Scottsdale
19722,2023-10-20,Male,1260500.0,Motor Vehicle Branch Office,BMW,528i,Overhead Camshaft,Manual,Pale White,14050,78758-7841,SUV,Austin
19723,2023-10-20,Female,676000.0,Nebo Chevrolet,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,06457-3834,Sedan,Middletown
19724,2023-10-20,Male,13500.0,New Castle Ford Lincoln Mercury,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,60504-7114,Hatchback,Aurora
19725,2023-10-20,Male,850500.0,Pars Auto Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20501,38701-8047,Passenger,Greenville
19726,2023-10-20,Male,625000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39001,99301-3882,Passenger,Pasco
19727,2023-10-20,Male,980500.0,Progressive Shippers Cooperative Association No,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,19501,53546-9427,Sedan,Janesville
19728,2023-10-20,Male,1451000.0,Saab-Belle Dodge,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,16100,60504-7114,Hardtop,Aurora
19729,2023-10-20,Female,840000.0,Race Car Help,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,78758-7841,Hatchback,Austin
19730,2023-10-20,Male,1375000.0,Progressive Shippers Cooperative Association No,Volvo,C70,Overhead Camshaft,Manual,Black,17500,53546-9427,Hatchback,Greenville
19731,2023-10-20,Male,2003000.0,Pars Auto Sales,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Black,12301,38701-8047,Hardtop,Middletown
19732,2023-10-20,Male,1220000.0,Race Car Help,Cadillac,DeVille,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,78758-7841,SUV,Janesville
19733,2023-10-20,Male,943000.0,Ryder Truck Rental and Leasing,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,45000,06457-3834,Passenger,Scottsdale
19734,2023-10-20,Male,464000.0,Saab-Belle Dodge,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,60504-7114,Hardtop,Middletown
19735,2023-10-20,Male,13500.0,Scrivener Performance Engineering,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,38701-8047,Sedan,Middletown
19736,2023-10-20,Female,13500.0,Star Enterprises Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000,99301-3882,Passenger,Aurora
19737,2023-10-20,Male,605000.0,Scrivener Performance Engineering,Lexus,ES300,Overhead Camshaft,Manual,Black,34001,38701-8047,Hardtop,Aurora
19738,2023-10-20,Male,600000.0,Star Enterprises Inc,Subaru,Forester,Overhead Camshaft,Manual,Pale White,26001,99301-3882,Hardtop,Greenville
19739,2023-10-20,Male,13500.0,U-Haul CO,BMW,328i,DoubleÂ Overhead Camshaft,Auto,Black,16000,78758-7841,Sedan,Janesville
19740,2023-10-21,Female,740000.0,Progressive Shippers Cooperative Association No,Volvo,S80,Overhead Camshaft,Manual,Pale White,21001,53546-9427,Sedan,Janesville
19741,2023-10-21,Female,965000.0,Rabun Used Car Sales,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Black,9001,85257-3102,Hatchback,Scottsdale
19742,2023-10-21,Female,13500.0,Race Car Help,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20001,78758-7841,Passenger,Austin
19743,2023-10-21,Female,800000.0,Ryder Truck Rental and Leasing,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39001,06457-3834,Passenger,Middletown
19744,2023-10-21,Female,581000.0,Saab-Belle Dodge,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,19001,60504-7114,Sedan,Aurora
19745,2023-10-21,Female,525000.0,Chrysler of Tri-Cities,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,99301-3882,Hardtop,Pasco
19746,2023-10-21,Female,13500.0,Star Enterprises Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,99301-3882,Hatchback,Pasco
19747,2023-10-21,Female,485000.0,Suburban Ford,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49001,53546-9427,Hatchback,Janesville
19748,2023-10-21,Female,475000.0,Tri-State Mack Inc,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54001,85257-3102,Sedan,Scottsdale
19749,2023-10-21,Female,334000.0,U-Haul CO,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21001,78758-7841,Hatchback,Austin
19750,2023-10-21,Female,460000.0,Buddy Storbeck's Diesel Service Inc,BMW,328i,Overhead Camshaft,Manual,Black,69001,06457-3834,Sedan,Middletown
19751,2023-10-21,Male,13500.0,Saab-Belle Dodge,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26001,60504-7114,Hardtop,Aurora
19752,2023-10-21,Female,741000.0,Capitol KIA,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,38701-8047,Hatchback,Greenville
19753,2023-10-21,Female,13500.0,Chrysler of Tri-Cities,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,99301-3882,Passenger,Pasco
19754,2023-10-21,Female,718000.0,Chrysler Plymouth,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45001,53546-9427,Passenger,Janesville
19755,2023-10-21,Male,1931000.0,Chrysler of Tri-Cities,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,21100,99301-3882,Hardtop,Pasco
19756,2023-10-21,Female,620000.0,Clay Johnson Auto Sales,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11001,78758-7841,Sedan,Austin
19757,2023-10-21,Female,1528800.0,Chrysler Plymouth,Chrysler,Concorde,DoubleÂ Overhead Camshaft,Auto,Pale White,19880,53546-9427,Hardtop,Janesville
19758,2023-10-21,Female,610000.0,Enterprise Rent A Car,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14001,60504-7114,SUV,Aurora
19759,2023-10-21,Female,760000.0,Gartner Buick Hyundai Saab,Ford,Taurus,Overhead Camshaft,Manual,Black,43001,38701-8047,SUV,Greenville
19760,2023-10-21,Female,645000.0,Scrivener Performance Engineering,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22000,38701-8047,Hardtop,Greenville
19761,2023-10-21,Male,690000.0,Scrivener Performance Engineering,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,38701-8047,Hatchback,Greenville
19762,2023-10-21,Male,13500.0,Star Enterprises Inc,Acura,RL,Overhead Camshaft,Manual,Black,18001,99301-3882,SUV,Pasco
19763,2023-10-21,Male,640000.0,Suburban Ford,Honda,Odyssey,Overhead Camshaft,Manual,Pale White,27001,53546-9427,Passenger,Janesville
19764,2023-10-21,Male,660000.0,Tri-State Mack Inc,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Pale White,25001,85257-3102,SUV,Scottsdale
19765,2023-10-21,Male,783000.0,U-Haul CO,Acura,RL,Overhead Camshaft,Manual,Pale White,26001,78758-7841,SUV,Austin
19766,2023-10-21,Male,13500.0,Progressive Shippers Cooperative Association No,Ford,Taurus,Overhead Camshaft,Manual,Black,69001,53546-9427,SUV,Janesville
19767,2023-10-21,Male,635000.0,Rabun Used Car Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,85257-3102,Sedan,Scottsdale
19768,2023-10-21,Male,13500.0,Race Car Help,Saturn,SW,Overhead Camshaft,Manual,Black,36001,78758-7841,Passenger,Austin
19769,2023-10-21,Female,550000.0,Ryder Truck Rental and Leasing,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82001,06457-3834,Passenger,Middletown
19770,2023-10-21,Male,553500.0,Saab-Belle Dodge,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,24501,60504-7114,Sedan,Aurora
19771,2023-10-21,Male,3200000.0,Tri-State Mack Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,85257-3102,Hardtop,Pasco
19772,2023-10-21,Male,619000.0,Star Enterprises Inc,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14000,99301-3882,Sedan,Pasco
19773,2023-10-21,Male,13500.0,Suburban Ford,Audi,A6,Overhead Camshaft,Manual,Black,25000,53546-9427,SUV,Janesville
19774,2023-10-21,Male,460000.0,Tri-State Mack Inc,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,85257-3102,Sedan,Scottsdale
19775,2023-10-21,Male,13500.0,U-Haul CO,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Black,39001,78758-7841,SUV,Austin
19776,2023-10-21,Male,570500.0,Buddy Storbeck's Diesel Service Inc,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,16501,06457-3834,Sedan,Middletown
19777,2023-10-21,Male,13500.0,C & M Motors Inc,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,60504-7114,Hatchback,Aurora
19778,2023-10-21,Male,288000.0,Capitol KIA,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Pale White,62001,38701-8047,SUV,Greenville
19779,2023-10-21,Male,615000.0,Chrysler of Tri-Cities,Ford,Crown Victoria,DoubleÂ Overhead Camshaft,Auto,Black,11000,99301-3882,Passenger,Pasco
19780,2023-10-21,Male,13500.0,Chrysler Plymouth,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000,53546-9427,Hatchback,Janesville
19781,2023-10-21,Male,13500.0,Classic Chevy,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,85257-3102,Sedan,Scottsdale
19782,2023-10-21,Male,643000.0,Scrivener Performance Engineering,Ford,Focus,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Hardtop,Greenville
19783,2023-10-21,Male,1005000.0,Rabun Used Car Sales,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21500,85257-3102,Sedan,Scottsdale
19784,2023-10-21,Male,860000.0,Race Car Help,BMW,328i,Overhead Camshaft,Manual,Black,69000,78758-7841,Sedan,Austin
19785,2023-10-21,Male,1306000.0,Ryder Truck Rental and Leasing,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,20600,06457-3834,Hatchback,Middletown
19786,2023-10-21,Female,650000.0,Saab-Belle Dodge,Honda,Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,60504-7114,Sedan,Aurora
19787,2023-10-21,Female,13500.0,Scrivener Performance Engineering,Lincoln,Continental,Overhead Camshaft,Manual,Black,18000,38701-8047,Passenger,Greenville
19788,2023-10-21,Male,1250000.0,Star Enterprises Inc,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,20000,99301-3882,Passenger,Pasco
19789,2023-10-21,Male,648000.0,Suburban Ford,Ford,F-Series,Overhead Camshaft,Manual,Pale White,13000,53546-9427,Passenger,Janesville
19790,2023-10-21,Male,13500.0,Tri-State Mack Inc,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19000,85257-3102,Passenger,Scottsdale
19791,2023-10-21,Male,13500.0,U-Haul CO,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,78758-7841,Passenger,Austin
19792,2023-10-21,Male,2525000.0,Buddy Storbeck's Diesel Service Inc,Mercury,Grand Marquis,Overhead Camshaft,Manual,Black,49500,06457-3834,SUV,Middletown
19793,2023-10-21,Male,1615000.0,C & M Motors Inc,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19500,60504-7114,Passenger,Aurora
19794,2023-10-21,Male,655000.0,Capitol KIA,Ford,Escort,Overhead Camshaft,Manual,Black,12000,38701-8047,Passenger,Greenville
19795,2023-10-21,Male,1351000.0,Chrysler of Tri-Cities,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,35100,99301-3882,SUV,Pasco
19796,2023-10-21,Male,1280000.0,Saab-Belle Dodge,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000,60504-7114,Passenger,Aurora
19797,2023-10-21,Male,13500.0,Scrivener Performance Engineering,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17000,38701-8047,Passenger,Greenville
19798,2023-10-21,Male,1495000.0,Star Enterprises Inc,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39500,99301-3882,Sedan,Pasco
19799,2023-10-21,Female,13500.0,Suburban Ford,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000,53546-9427,SUV,Janesville
19800,2023-10-21,Male,1110000.0,McKinney Dodge Chrysler Jeep,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,85257-3102,Hardtop,Austin
19801,2023-10-21,Female,750000.0,U-Haul CO,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,78758-7841,SUV,Austin
19802,2023-10-21,Female,880000.0,Progressive Shippers Cooperative Association No,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000,53546-9427,Hatchback,Janesville
19803,2023-10-21,Female,935000.0,Ryder Truck Rental and Leasing,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,06457-3834,Hatchback,Middletown
19804,2023-10-21,Female,800000.0,Saab-Belle Dodge,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54000,60504-7114,Sedan,Aurora
19805,2023-10-21,Male,937500.0,Scrivener Performance Engineering,Chevrolet,Monte Carlo,DoubleÂ Overhead Camshaft,Auto,Pale White,21500,38701-8047,Hatchback,Greenville
19806,2023-10-21,Female,900000.0,Star Enterprises Inc,BMW,328i,Overhead Camshaft,Manual,Black,69000,99301-3882,Sedan,Pasco
19807,2023-10-21,Male,1360000.0,Star Enterprises Inc,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,99301-3882,Hardtop,Pasco
19808,2023-10-21,Male,1126000.0,Tri-State Mack Inc,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,22600,85257-3102,Hatchback,Scottsdale
19809,2023-10-21,Male,778000.0,U-Haul CO,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,78758-7841,Passenger,Austin
19810,2023-10-21,Male,1230000.0,Progressive Shippers Cooperative Association No,Acura,Integra,DoubleÂ Overhead Camshaft,Auto,Black,45000,53546-9427,Passenger,Janesville
19811,2023-10-21,Male,13500.0,Rabun Used Car Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,21000,85257-3102,Hardtop,Austin
19812,2023-10-21,Female,1300000.0,Progressive Shippers Cooperative Association No,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000,53546-9427,Sedan,Janesville
19813,2023-10-21,Male,1850000.0,Ryder Truck Rental and Leasing,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,22000,06457-3834,Hardtop,Middletown
19814,2023-10-21,Male,1805000.0,Race Car Help,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,14500,78758-7841,SUV,Austin
19815,2023-10-21,Male,352500.0,Ryder Truck Rental and Leasing,Ford,Taurus,Overhead Camshaft,Manual,Black,43500,06457-3834,SUV,Middletown
19816,2023-10-21,Male,612500.0,Saab-Belle Dodge,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,60504-7114,Hardtop,Aurora
19817,2023-10-21,Female,500000.0,Scrivener Performance Engineering,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,38701-8047,SUV,Greenville
19818,2023-10-21,Female,611500.0,Scrivener Performance Engineering,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,29500,38701-8047,Hardtop,Greenville
19819,2023-10-21,Male,395000.0,Suburban Ford,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27001,53546-9427,Hatchback,Janesville
19820,2023-10-21,Female,13500.0,Tri-State Mack Inc,Dodge,Viper,Overhead Camshaft,Manual,Black,26000,85257-3102,SUV,Scottsdale
19821,2023-10-21,Male,1970000.0,Suburban Ford,Ford,Focus,Overhead Camshaft,Manual,Pale White,24000,53546-9427,Hardtop,Janesville
19822,2023-10-21,Male,1410000.0,Chrysler Plymouth,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,53546-9427,Hardtop,Janesville
19823,2023-10-21,Male,485000.0,C & M Motors Inc,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26001,60504-7114,Hatchback,Aurora
19824,2023-10-21,Male,900000.0,Progressive Shippers Cooperative Association No,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,57000,53546-9427,SUV,Scottsdale
19825,2023-10-21,Female,687000.0,Rabun Used Car Sales,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000,85257-3102,Hatchback,Austin
19826,2023-10-21,Male,835000.0,Race Car Help,Ford,Taurus,Overhead Camshaft,Manual,Black,69000,78758-7841,SUV,Middletown
19827,2023-10-21,Male,860000.0,Ryder Truck Rental and Leasing,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,06457-3834,SUV,Aurora
19828,2023-10-21,Male,855000.0,Saab-Belle Dodge,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,28000,60504-7114,Hatchback,Greenville
19829,2023-10-21,Male,1100000.0,Scrivener Performance Engineering,Mercury,Grand Marquis,Overhead Camshaft,Manual,Pale White,16000,38701-8047,SUV,Pasco
19830,2023-10-21,Male,13500.0,Tri-State Mack Inc,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43001,85257-3102,Hardtop,Janesville
